artist,album,MA_score
Unleash the Archers,Time Stands Still,3.1500000000000004
Ajattara,Itse,3.15
Arckanum,Helvítismyrkr,3.15
Conception,State of Deception,3.15
Frailty,Melpomene,3.15
Gallhammer,Gloomy Lights,3.15
Judas Priest,Metalogy,3.15
Murkrat,Drudging the Mire,3.15
Pharaoh,After the Fire,3.15
Stryper,Soldiers Under Command,3.15
Sylvan Realm,The Lodge of Transcendence,3.15
Taarma,Remnants of a Tormenting Black Shadow,3.15
Yyrkoon,Dying Sun,3.15
Ария,Ночь короче дня,3.15
Blessed Death,Kill or Be Killed,3.1400000000000006
Behemoth,Bewitching the Pomerania,3.14
Caustic Vomit,Festering Odes to Deformity,3.14
Darzamat,In the Flames of Black Art,3.14
Hades,Resisting Success,3.14
Napalm Death,Inside the Torn Apart,3.14
Nocturnal Depression,Four Seasons to a Depression,3.14
Stream of Passion,The Flame Within,3.14
Svartsyn,Black Testament,3.14
Wolf,Devil Seed,3.14
Anthem,Domestic Booty,3.1399999999999997
In Flames,The Mirror's Truth,3.1399999999999997
Lair of the Minotaur,War Metal Battle Master,3.1399999999999997
Lake of Tears,Illwill,3.1399999999999997
Månegarm,Urminnes hävd - The Forest Sessions,3.1399999999999997
Nazgul,When the Wolves Return to the Forest,3.1399999999999997
Paysage d'Hiver,Im Wald,3.1399999999999997
Woman Is the Earth,This Place That Contains My Spirit,3.1399999999999997
Profugus Mortis,So It Begins,3.1300000000000003
Abazagorath,The Satanic Verses,3.13
Ajattara,Kuolema,3.13
Ana Kefr,The Burial Tree (II),3.13
Anthrax,Attack of the Killer B's,3.13
Armagedon,Death Then Nothing,3.13
Beherit,At the Devil's Studio 1990,3.13
Death Angel,The Dream Calls for Blood,3.13
Holy Moses,Terminal Terror (Τηεοτοχψ),3.13
Into Eternity,Dead or Dreaming,3.13
Light This City,Stormchaser,3.13
Masterplan,Time to Be King,3.13
Neige Éternelle,Neige éternelle,3.13
Orange Goblin,A Eulogy for the Damned,3.13
Soilent Green,Inevitable Collapse in the Presence of Conviction,3.13
The Kovenant,In Times Before the Light,3.13
Vallenfyre,A Fragile King,3.13
Vore,Gravehammer,3.13
Warhead,Speedway,3.13
Cannibal Corpse,Worm Infested,3.12
Carbonized,Disharmonization,3.12
Catamenia,Morning Crimson,3.12
Down,Down IV - Part I,3.12
Heathen Beast,Ayodhya Burns,3.12
Living Death,Worlds Neuroses,3.12
Moëvöt,Ézlèfbdrèthtr Vèpréub Zuèrkl Mazagvatre Èrbsèdréa,3.12
Sinbreed,When Worlds Collide,3.12
Sirenia,Dim Days of Dolor,3.12
Sirenia,Sirenian Shores,3.12
Sybreed,God Is an Automaton,3.12
Tyrant,Fight for Your Life,3.12
Vesterian,Anthems for the Coming War Age,3.12
Drautran,Throne of the Depths,3.1199999999999997
Horrendous,Anareta,3.1199999999999997
Varathron,Genesis of Apocryphal Desire,3.1199999999999997
Dødsferd,Cursing Your Will to Live,3.1100000000000003
Full of Hell,Trumpeting Ecstasy,3.1100000000000003
Metal Church,The Weight of the World,3.1100000000000003
Philip H. Anselmo & the Illegals,Walk Through Exits Only,3.1100000000000003
Battle Beast,No More Hollywood Endings,3.11
HammerFall,Dominion,3.11
Moonspell,Sin / Pecado,3.11
Overkill,Wrecking Your Neck Live,3.11
Rush,Presto,3.11
Sleep Terror,Probing Tranquility,3.11
Tomhet,En hiver,3.11
Venom,The Waste Lands,3.11
Accept,Predator,3.1099999999999994
Carnal Forge,Testify for My Victims,3.1
Defecation,Purity Dilution,3.1
Glorior Belli,Meet Us at the Southern Sign,3.1
Heaven Shall Burn,Antigone,3.1
Nexhymn,Black Horizon,3.1
Psycroptic,The Isle of Disenchantment,3.1
Revel in Flesh,Deathevokation,3.1
Seven Witches,Year of the Witch,3.1
Survivors Zero,CMXCIX,3.1
Anthem,Tightrope,3.0999999999999996
Bloody Sign,Chaos Echoes,3.0999999999999996
Cadaver Inc,Discipline,3.0999999999999996
Cannibal Corpse,Cannibal Corpse,3.0999999999999996
Ceremony of Silence,Oútis,3.0999999999999996
Mournful Congregation,The Book of Kings,3.0999999999999996
Terminal Function,Measuring the Abstract,3.0999999999999996
Theocracy,Ghost Ship,3.0999999999999996
Throwdown,Venom & Tears,3.0999999999999996
Time Lurker,Time Lurker,3.0999999999999996
Ultimatium,Hwainoo,3.0999999999999996
Legion of the Damned,Cult of the Dead,3.0900000000000003
Dornenreich,Hexenwind,3.09
Iced Earth,Tribute to the Gods,3.09
Indestroy,Senseless Theories,3.09
Katalepsy,Musick Brings Injuries,3.09
Machine Men,Scars & Wounds,3.09
Mortem,Slow Death,3.09
Protector,Summon the Hordes,3.09
Sybreed,Slave Design,3.09
Ur Draugr,The Wretched Ascetic,3.09
Waking the Cadaver,Real-Life Death,3.09
Feinstein,Third Wish,3.08
Flotsam and Jetsam,Dreams of Death,3.08
Living Death,Back to the Weapons,3.08
NordVinter,Der Ersta Sturm,3.08
Pilgrim,II: Void Worship,3.08
Procession,Destroyers of the Faith,3.08
Shade Empire,Zero Nexus,3.08
Shape of Despair,Illusion's Play,3.08
Sólstafir,Berdreyminn,3.08
Tristania,Rubicon,3.08
Wizard,Goochan,3.08
Yattering,Murder's Concept,3.08
Metallica,My Apocalypse,3.0799999999999996
Adversary,Singularity,3.0700000000000003
Amorphis,Black Winter Day,3.0700000000000003
Ascension,The Dead of the World,3.0700000000000003
Goatwhore,Funeral Dirge for the Rotting Sun,3.0700000000000003
Heavatar,Opus I - All My Kingdoms,3.0700000000000003
Skrypt,Discord,3.0700000000000003
Denner / Shermann,Satan's Tomb,3.07
Empyrium,Where at Night the Wood Grouse Plays,3.07
Glass Casket,We Are Gathered Here Today,3.07
Motörhead,The Wörld Is Yours,3.07
Pantera,Piss,3.07
Paradise Lost,Believe in Nothing,3.07
Rage,Execution Guaranteed,3.07
Saint Vitus,C.O.D.,3.07
Tales of Blood,Stuffing the Graveyard,3.07
The Monolith Deathcult,Tetragrammaton,3.07
Ultra-Violence,Deflect the Flow,3.07
Wendigo,Anthropophagist,3.07
Whourkr,Concrete,3.07
Wolfsbane,"Live Fast, Die Fast",3.07
Brymir,Breathe Fire to the Sun,3.0600000000000005
Imperia,Secret Passion,3.0600000000000005
Annihilator,Suicide Society,3.06
Burning the Masses,Mind Control,3.06
Chaos Synopsis,Seasons of Red,3.06
Divine Disorder,Garden of Dystopia,3.06
Helrunar,Sól,3.06
Leaves' Eyes,Lovelorn,3.06
Mandrake,Mary Celeste,3.06
Mechina,Empyrean,3.06
Merciless Death,Realm of Terror,3.06
This Ending,Inside the Machine,3.06
Twilight of the Gods,Fire on the Mountain,3.06
Aesma Daeva,The Eros of Frigid Beauty,3.0599999999999996
Angel Witch,"As Above, So Below",3.0599999999999996
Bathory,Jubileum Volume II,3.0599999999999996
Battle of Mice,A Day of Nights,3.0599999999999996
Contrarian,Their Worm Never Dies,3.0599999999999996
Deiphago,Satan Alpha Omega,3.0599999999999996
Limbonic Art,Ad Noctum - Dynasty of Death,3.0599999999999996
Pungent Stench,Dirty Rhymes and Psychotronic Beats,3.0500000000000003
Sorgeldom,Inner Receivings,3.0500000000000003
Svartsot,Maledictus Eris,3.0500000000000003
1349,1349,3.05
Despised Icon,Day of Mourning,3.05
Funerus,Reduced to Sludge,3.05
Holymarsh,Infliction ov the Morbid Intention,3.05
Invidious,In Death,3.05
Magic Kingdom,Savage Requiem,3.05
Mouth of the Architect,Quietly,3.05
October Tide,A Thin Shell,3.05
Six Feet Under,Torment,3.05
Skyliner,Skyliner,3.05
Thy Catafalque,Naiv,3.05
Twilight,Monument to Time End,3.05
Voivod,Infini,3.05
Wine from Tears,Through the Eyes of a Mad,3.05
WinterRealm,Ouroboros,3.05
Azaghal,Helvetin yhdeksän piiriä,3.04
Förgjord,Sielunvihollinen,3.04
Forlorn,The Crystal Palace,3.04
Liege Lord,Burn to My Touch,3.04
Nachtmystium,Eulogy IV,3.04
Soulcaster,Maelstrom of Death and Steel,3.04
Tsjuder,Antiliv,3.04
Avenger of Blood,Death Brigade,3.0300000000000002
Beyond the Black,Songs of Love and Death,3.0300000000000002
Black Sabbath,God Is Dead?,3.0300000000000002
Blood Tsunami,Grand Feast for Vultures,3.0300000000000002
Corpus Christii,PaleMoon,3.0300000000000002
Crematory,Believe,3.0300000000000002
De Magia Veterum,The Divine Antithesis,3.0300000000000002
Deathrow,Riders of Doom,3.0300000000000002
Deicide,When Satan Lives,3.0300000000000002
Nephren-Ka,The Fall of Omnius,3.0300000000000002
Nils Patrik Johansson,Evil Deluxe,3.0300000000000002
Velnias,Sovereign Nocturnal,3.0300000000000002
ABACABB,Survivalist,3.03
Caïna,Mourner,3.03
Liers in Wait,Spiritually Uncontrolled Art,3.03
Nunslaughter,Angelic Dread,3.03
Ov Hell,The Underworld Regime,3.03
Windbruch,Столкновение миров,3.03
Ария,С кем ты?,3.03
Hellripper,The Affair of the Poisons,3.0200000000000005
Artillery,Penalty by Perception,3.02
Black Label Society,Mafia,3.02
Deathhammer,Forever Ripping Fast,3.02
Deathspell Omega,The Synarchy of Molten Bones,3.02
Eldamar,A Dark Forgotten Past,3.02
Prong,Prove You Wrong,3.02
Abomination,Tragedy Strikes,3.0199999999999996
Thyrfing,Hels vite,3.0199999999999996
Woods of Ypres,III: The Deepest Roots and Darkest Blues,3.0199999999999996
Inquisition,Magnificent Glorification of Lucifer,3.0100000000000002
Scarve,The Undercurrent,3.0100000000000002
Acrania,The Beginning of the End,3.01
Darkane,Insanity,3.01
Hellspawn,The Great Red Dragon,3.01
Jotunspor,Gleipnirs smeder,3.01
Lux Occulta,The Mother and the Enemy,3.01
Sodom,Out of the Frontline Trench,3.01
Unaussprechlichen Kulten,Baphomet Pan Shub-Niggurath,3.01
Whiplash,Unborn Again,3.01
Bestialord,Law of the Burning,3.0
Brown Jenkins,Dagonite,3.0
Crushing Axes,Undead Warrior,3.0
Deadlock,Wolves,3.0
Graveland,Raise Your Sword!,3.0
In the Woods...,Omnio,3.0
Jungle Rot,Order Shall Prevail,3.0
Kreator,Live Kreation - Revisioned Glory,3.0
Machinae Supremacy,Phantom Shadow,3.0
Marblebog,Forestheart,3.0
Nadja,Base Fluid,3.0
Primal Fear,Apocalypse,3.0
Saviour Machine,Saviour Machine I,3.0
Serious Black,As Daylight Breaks,3.0
Shadow of Intent,Reclaimer,3.0
Spiritus Mortis,The Year Is One,3.0
The Vision Bleak,The Wolves Go Hunt Their Prey,3.0
Wizard,...of Wariwulfs and Bluotvarwes,3.0
Abigor,Satanized (A Journey Through Cosmic Infinity),2.99
Circle II Circle,Watching in Silence,2.99
Def Leppard,Adrenalize,2.99
Keel,The Right to Rock,2.99
Malevolent Creation,Invidious Dominion,2.99
Moss,Tombs of the Blind Drugged,2.99
Ripper,Raising the Corpse,2.99
Scald,Will of Gods Is a Great Power,2.99
The Project Hate MCMXCIX,In Hora Mortis Nostræ,2.99
Twisted Sister,Love Is for Suckers,2.99
Angra,Secret Garden,2.9899999999999998
Autokrator,The Obedience to Authority,2.9899999999999998
Convocation,Ashes Coalesce,2.9899999999999998
Demon Lung,Pareidolia,2.9899999999999998
Humanity Falls,Ordaining the Apocalypse,2.9899999999999998
Leviathan,Howl Mockery at the Cross,2.9899999999999998
My Dying Bride,Evinta,2.9899999999999998
Sacrosanct,Truth Is - What Is,2.9899999999999998
Wervolf,Ork Metal,2.9899999999999998
Alda,:Tahoma:,2.98
Benighted,Icon,2.98
Brothers of Metal,Emblas Saga,2.98
Cobalt,War Metal,2.98
Contrastic,Contrastic,2.98
Def Leppard,On Through the Night,2.98
Equipoise,Demiurgus,2.98
Finnr's Cane,Wanderlust,2.98
Furia,Martwa polska jesień,2.98
Kayo Dot,Hubardo,2.98
Mystic Prophecy,Savage Souls,2.98
Six Feet Under,Double Dead Redux,2.98
Stratovarius,Under Flaming Winter Skies - Live in Tampere,2.98
Time Requiem,Optical Illusion,2.98
Veldes,Skyward,2.98
Katana,Heads Will Roll,2.9799999999999995
Bloodbound,War of Dragons,2.97
Dark Tranquillity,Moment,2.97
Force of Evil,Black Empire,2.97
Heiden,Obsidian,2.97
Rush,A Show of Hands,2.97
A Hill to Die Upon,Omens,2.9699999999999998
Axel Rudi Pell,Tales of the Crown,2.9699999999999998
Ceremonial Castings,Barbaric Is the Beast,2.9699999999999998
Dark Lunacy,Forget Me Not,2.9699999999999998
Eluveitie,Origins,2.9699999999999998
Eyehategod,Dopesick,2.9699999999999998
Grave Digger,Healed by Metal,2.9699999999999998
Holy Moses,Master of Disaster,2.9699999999999998
Iskra,Iskra,2.9699999999999998
Metal Church,This Present Wasteland,2.9699999999999998
Ondskapt,Draco Sit Mihi Dux,2.9699999999999998
Ozzy Osbourne,Ordinary Man,2.9699999999999998
Skylark,Divine Gates Part II: Gate of Heaven,2.9699999999999998
The Lord Weird Slough Feg,Down Among the Deadmen,2.9699999999999998
Thronar,For Death and Glory,2.9699999999999998
White Zombie,Make Them Die Slowly,2.9699999999999998
Yayla,Sathimasal,2.9699999999999998
Apocalyptica,7th Symphony,2.96
Arkham Witch,Legions of the Deep,2.96
Azrael,Act III: Self + Act IV: Goat,2.96
Cruachan,The Morrigan's Call,2.96
Decimated Humans,Dismantling the Decomposed Entities,2.96
Decrepit Birth,Axis Mundi,2.96
DevilDriver,Trust No One,2.96
Empyrean Sky,The Snow White Rose of Paradise,2.96
Hammers of Misfortune,The August Engine,2.96
Holy Moses,Queen of Siam,2.96
Mgła,Groza,2.96
Midnight,Complete and Total Fucking Midnight,2.96
Myrkgrav,"Trollskau, skrømt og kølabrenning",2.96
Mystifier,Göetia,2.96
Nemesea,The Quiet Resistance,2.96
The Great Old Ones,Al Azif,2.96
Valalorn,Heathen,2.96
An Abstract Illusion,Illuminate the Path,2.95
Antestor,Martyrium,2.95
Craft,Fuck the Universe,2.95
Demoncy,Empire of the Fallen Angel,2.95
Empire Auriga,Auriga Dying,2.95
Endezzma,Erotik Nekrosis,2.95
Funereal Presence,Achatius,2.95
Kataklysm,Waiting for the End to Come,2.95
Lyfthrasyr,The Engineered Flesh,2.95
Mulletcorpse,Disinfect,2.95
Napalm Death,The Peel Sessions,2.95
Omit,Repose,2.95
Rusty Cooley,Rusty Cooley,2.95
Shores of Sheol,The Nomad,2.95
Theatre of Tragedy,Musique,2.95
Thrawsunblat,Metachthonia,2.95
Virgin Black,Elegant... and Dying,2.95
Vrag,Exile,2.95
Dread Sovereign,All Hell's Martyrs,2.9499999999999997
Paragon,Screenslaves,2.9499999999999997
Steel Inferno,Aesthetics of Decay,2.9400000000000004
Windbruch,"No Stars, Only Full Dark",2.9400000000000004
Cathedral,The Guessing Game,2.94
Cattle Decapitation,Human Jerky,2.94
Colosseum,Chapter 1: Delirium,2.94
Deep Purple,Infinite,2.94
Ea,Ea II,2.94
Ghost,If You Have Ghost,2.94
Nevermore,The Year of the Voyager,2.94
Obsidian Gate,The Nightspectral Voyage,2.94
Putridity,Degenerating Anthropophagical Euphoria,2.94
Rumpelstiltskin Grinder,Buried in the Front Yard...,2.94
Skeletonwitch,Devouring Radiant Light,2.94
Soundgarden,King Animal,2.94
Steelwing,Lord of the Wasteland,2.94
October Tide,In Splendor Below,2.9399999999999995
Abysmal Dawn,Obsolescence,2.9300000000000006
Venom,Possessed,2.93
With the Dead,With the Dead,2.93
Wrath,Insane Society,2.93
Aäkon Këëtrëh,The Dark Winter,2.9299999999999997
Aborym,Generator,2.9299999999999997
Averse Sefira,Tetragrammatical Astygmata,2.9299999999999997
Broken Hope,Grotesque Blessings,2.9299999999999997
Halla,Evil,2.9299999999999997
Månegarm,Vargstenen,2.9299999999999997
Metal Law,Lawbreaker,2.9299999999999997
Nightwish,From Wishes to Eternity,2.9299999999999997
Potentiam,Bálsýn,2.9299999999999997
Rain Fell Within,Refuge,2.9299999999999997
Rusty Eye,Stendhal Syndrome,2.9299999999999997
Sacrilege,Turn Back Trilobite,2.9299999999999997
Vassafor,Obsidian Codex,2.9299999999999997
Abigor,Time Is the Sulphur in the Veins of the Saint - An Excursion on Satan's Fragmenting Principle,2.92
After Oblivion,Stamina,2.92
Apotheosys,The Fall and the Triumph,2.92
Astral Doors,Evil Is Forever,2.92
Black Label Society,Stronger than Death,2.92
Blood Feast,Chopping Block Blues,2.92
Buckethead,Colma,2.92
Dream Evil,Six,2.92
Illdisposed,There's Something Rotten... in the State of Denmark,2.92
Incriminated,Miracle of Purity,2.92
Iron Maiden,The History of Iron Maiden Part 1: The Early Days,2.92
Iskald,Nedom og Nord,2.92
Kalmah,Palo,2.92
Man Must Die,No Tolerance for Imperfection,2.92
Mutilator,Into the Strange,2.92
Nekrasov,Into the No-Mans-Sphere of the Ancient Days,2.92
Pest,In Total Contempt,2.92
Setherial,Nord...,2.92
Sleep,Volume One,2.92
Ufomammut,Oro: Opus Primum,2.92
Аркона,Лепта,2.92
人間椅子,怪談 そして死とエロス,2.92
Alchemist,Spiritech,2.91
An Autumn for Crippled Children,Everything,2.91
Avantasia,The Wicked Symphony & Angel of Babylon - Deluxe Edition,2.91
Devin Townsend Project,Ghost,2.91
Esoteric,Epistemological Despondency,2.91
Exhumed,Anatomy Is Destiny,2.91
Hamferð,Vilst er síðsta fet,2.91
Ozzy Osbourne,Down to Earth,2.91
Sirenia,The Enigma of Life,2.91
White Wizzard,High Speed GTO,2.91
Wolfheart,Winterborn,2.91
Круиз,Kruiz,2.91
Ceremonium,Into the Autumn Shade,2.9099999999999997
Exodus,Let There Be Blood,2.9099999999999997
Folkstorm,De stemmen van het woud,2.9099999999999997
Ignitor,Road of Bones,2.9000000000000004
Lecherous Nocturne,Behold Almighty Doctrine,2.9000000000000004
Mütiilation,Rattenkönig,2.9000000000000004
4th Dimension,The White Path to Rebirth,2.9
Anhedonia,Der Schrei der Natur,2.9
Armored Saint,La Raza,2.9
Art Inferno,Abyssvs Abyssvm Invocat,2.9
Bile,Camp Blood,2.9
Blood Freak,Multiplex Massacre,2.9
Bloodbound,Stormborn,2.9
Dawnbringer,Night of the Hammer,2.9
Disgorge,She Lay Gutted,2.9
Einherjer,Norrøn,2.9
Entrench,Inevitable Decay,2.9
Gorod,A Perfect Absolution,2.9
Graveyard Dirt,Shadows of Old Ghosts,2.9
Helloween,Pumpkins United,2.9
Masachist,Death March Fury,2.9
Njiqahdda,Njimajikal Arts,2.9
Svartsyn,The True Legend,2.9
Thanatos,Emerging from the Netherworlds,2.9
The County Medical Examiners / General Surgery,General Surgery / The County Medical Examiners,2.9
Undergang,Promo '09,2.9
Dorsal Atlântica,Antes do Fim,2.8999999999999995
Antichrist,Sacrament of Blood,2.89
Chris Poland,Return to Metalopolis,2.89
Evoken,Shades of Night Descending,2.89
Hellige,Demo,2.89
Labÿrinth,Sons of Thunder,2.89
M-pire of Evil,Hell to the Holy,2.89
Nuclear Assault,Pounder,2.89
Bodyfarm,Bodyfarm,2.8899999999999997
Destruction,Born to Perish,2.8899999999999997
Graveyard,One with the Dead,2.8899999999999997
Green Carnation,The Quiet Offspring,2.8899999999999997
Kataklysm,The Mystical Gate of Reincarnation,2.8899999999999997
Pagan Altar,Lords of Hypocrisy,2.8899999999999997
Paroxsihzem,Paroxsihzem,2.8899999999999997
Primal Fear,16.6 (Before the Devil Knows You're Dead),2.8899999999999997
Ritual,The Summoning,2.8899999999999997
Root,The Temple in the Underworld,2.8899999999999997
Stryper,In God We Trust,2.8899999999999997
A Pale Horse Named Death,And Hell Will Follow Me,2.88
Arcturus,Constellation,2.88
Ayreon,The Source,2.88
Beyond Twilight,The Devil's Hall of Fame,2.88
Blacksoul Seraphim,Profane Devotions,2.88
Celestial Season,Solar Lovers,2.88
Deep Purple,The Battle Rages On...,2.88
Diabolical Masquerade,Death's Design - Original Motion Picture Soundtrack,2.88
Faithful Breath,Gold 'n' Glory,2.88
Fantômas,Suspended Animation,2.88
Freedom Call,Crystal Empire,2.88
Glittertind,Landkjenning,2.88
Gory Blister,Art Bleeds,2.88
Hel,Das Atmen der Erde,2.88
Iron Maiden,Run to the Hills,2.88
Lumsk,Åsmund Frægdegjevar,2.88
Mechina,Progenitor,2.88
Pentagram,Anatolia,2.88
Rivendell,The Ancient Glory,2.88
Sons of Crom,Riddle of Steel,2.88
Tad Morose,Undead,2.88
The Arcane Order,In the Wake of Collisions,2.88
Therion,Celebrators of Becoming,2.88
Zero Hour,The Towers of Avarice,2.88
Abhorer,Zygotical Sabbatory Anabapt,2.87
Aeon,Path of Fire,2.87
Angelcorpse,Of Lucifer and Lightning,2.87
Axamenta,Ever-Arch-I-Tech-Ture,2.87
Captain Cleanoff,Symphonies of Slackness,2.87
Casbah,Russian Roulette,2.87
Cemetary,Godless Beauty,2.87
Dawnbringer,In Sickness and in Dreams,2.87
Doom,Complicated Mind,2.87
Entrenched,Preemptive Strike,2.87
Eyes of Noctum,Inceptum,2.87
Hate,Solarflesh: A Gospel of Radiant Divinity,2.87
Holocaust,Hypnosis of Birds,2.87
Kroda,"Поплач мені, річко...",2.87
Krypteria,Bloodangel's Cry,2.87
Lake of Tears,A Crimson Cosmos,2.87
Metalium,Grounded - Chapter Eight,2.87
Necronomicon,Necronomicon,2.87
Pentacle,Under the Black Cross,2.87
Plasmatics,Coup d'État,2.87
Rapture,Futile,2.87
Red Harvest,Sick Transit Gloria Mundi,2.87
Rorschach,Protestant,2.87
Sculptured,Embodiment,2.87
Wastelander,Wastelander,2.87
Witchburner,Bloodthirsty Eyes,2.87
Wolfsbane,Massive Noise Injection,2.87
Desolator,Gravefeast,2.8699999999999997
Ironwood,:Fire:Water:Ash:,2.8699999999999997
Forbidden,Distortion,2.8600000000000003
Marduk,La Grande Danse Macabre,2.8600000000000003
Sylosis,Dormant Heart,2.8600000000000003
Wombripper,From the Depths of Flesh,2.8600000000000003
Autumn,Altitude,2.86
Charred Walls of the Damned,Cold Winds on Timeless Days,2.86
Dark Lunacy,The Diarist,2.86
Illnath,Angelic Voices Calling,2.86
Malón,Espíritu combativo,2.86
Mortuous,Through Wilderness,2.86
Nightmare,Insurrection,2.86
Pyrrhon,Abscess Time,2.86
Fathomhell,Non Pietatem Erit,2.8500000000000005
Black Math Horseman,Wyllt,2.85
Black Messiah,The Final Journey,2.85
